,school,sex,age,Medu,Fedu,guardian,traveltime,studytime,failures,schoolsup,famsup,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,address_type_Urban,famsize_BIG_FAMILY,Pstatus_Together,Mjob_at_home,Mjob_health,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_reputation,tutor
318,GP,F,18,3,2,mother,2,2,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12,9,10,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
319,GP,M,18,4,4,mother,2,1,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
320,GP,F,18,4,4,father,1,2,1,1,1,1,1,1,1,1,2,4,4,1,1,4,2,14,12,13,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
321,GP,F,17,2,2,father,3,3,0,0,1,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
322,GP,F,19,3,2,father,1,2,1,1,1,0,1,0,1,0,3,3,3,4,3,3,0,9,8,10,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
323,GP,M,18,4,3,mother,2,1,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10,10,10,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
324,GP,M,18,1,2,other,2,1,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
325,GP,M,17,4,1,mother,2,1,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,11,11,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
326,GP,M,17,3,2,mother,1,1,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,13,13,13,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
327,GP,F,18,1,1,mother,2,4,0,0,1,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
328,GP,F,18,1,1,mother,2,2,0,1,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
329,GP,F,17,2,2,mother,1,2,0,0,1,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
330,GP,F,18,2,1,mother,2,2,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
331,GP,M,17,1,1,father,1,2,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
332,GP,F,18,2,2,mother,1,3,0,0,1,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
333,GP,F,17,1,1,mother,1,3,0,0,1,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
334,GP,M,18,2,1,mother,1,3,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
335,GP,M,18,4,4,mother,1,2,0,0,1,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
336,GP,M,18,4,2,mother,1,2,0,0,1,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
337,GP,F,17,4,3,mother,1,3,0,0,1,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
338,GP,F,17,3,1,mother,2,4,0,0,1,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
339,GP,M,18,3,2,mother,2,3,0,0,1,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
340,GP,M,17,3,3,mother,1,1,0,0,1,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
341,GP,F,19,4,4,other,2,2,0,0,1,1,1,1,1,0,2,3,4,2,3,2,2,14,13,13,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
342,GP,F,18,4,3,other,2,2,0,0,1,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
343,GP,F,18,4,3,father,1,4,0,0,1,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
344,GP,M,18,4,4,mother,1,1,0,0,1,0,1,1,1,1,1,4,2,2,2,1,0,18,18,17,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
345,GP,F,18,4,4,mother,1,2,0,0,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
346,GP,M,17,4,4,father,2,1,0,0,0,0,1,1,1,0,4,1,1,2,2,5,0,12,13,13,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
347,GP,F,17,4,4,mother,2,3,0,0,1,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
348,GP,F,17,4,2,mother,2,3,0,0,1,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
349,GP,F,17,3,2,father,1,4,0,0,1,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
350,GP,M,19,2,1,mother,2,3,1,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
351,GP,M,20,3,2,other,1,1,2,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
352,GP,M,19,3,3,father,1,2,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
353,GP,F,18,1,4,mother,1,2,0,1,1,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
354,GP,F,18,2,1,mother,2,2,0,0,1,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
355,GP,F,17,2,3,father,2,2,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
356,GP,F,17,4,4,mother,1,1,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
357,GP,F,18,4,3,mother,1,3,0,0,1,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
358,GP,F,18,4,3,mother,2,1,0,0,1,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
359,GP,F,17,3,4,father,1,3,0,0,1,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
360,GP,F,18,3,3,father,1,2,0,0,1,0,1,1,1,0,4,1,4,1,1,3,8,11,12,14,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
361,GP,M,19,4,2,mother,2,2,0,0,1,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
362,GP,F,18,4,4,mother,1,2,0,0,1,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
363,GP,F,18,3,4,mother,1,1,0,0,1,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
364,GP,F,17,4,4,mother,1,1,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
365,GP,F,17,4,3,mother,1,2,0,0,1,0,1,1,1,1,5,2,2,1,2,5,14,15,14,17,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
366,GP,F,17,3,3,mother,1,2,0,1,1,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
367,GP,F,17,2,1,father,1,2,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
368,GP,M,18,4,4,father,1,1,0,0,1,0,1,1,1,0,4,2,5,3,4,5,2,8,9,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
369,GP,F,19,1,1,other,3,3,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,10,10,11,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
370,GP,F,19,1,1,other,3,2,2,0,1,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,GP,F,18,2,2,mother,1,1,0,0,1,1,1,1,1,1,4,3,5,2,4,5,2,10,10,10,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
372,GP,F,17,2,2,mother,1,2,0,0,1,0,1,1,0,1,4,2,2,1,1,3,4,14,13,13,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
373,GP,F,17,2,2,mother,1,3,0,0,1,1,1,1,1,0,3,3,2,2,2,3,0,11,11,10,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
374,GP,F,17,3,1,father,1,3,0,0,1,0,0,1,1,0,3,4,3,2,3,5,0,17,18,17,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
375,GP,F,17,0,2,father,2,3,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
376,GP,F,18,1,1,mother,2,3,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
377,GP,M,18,4,4,mother,1,3,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13,14,13,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
378,GP,M,17,3,3,mother,1,1,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
379,GP,M,17,2,2,mother,4,1,0,0,1,0,1,1,1,0,4,4,5,5,5,4,2,11,10,10,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
380,GP,F,17,4,4,mother,1,3,0,0,1,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
381,GP,F,17,4,4,mother,2,3,0,0,1,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
382,GP,F,17,3,3,mother,1,1,0,0,1,1,1,1,1,0,4,2,5,2,5,5,2,11,12,11,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
383,GP,M,18,2,2,mother,1,4,0,0,1,1,1,1,1,0,4,5,5,2,4,5,0,11,11,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
384,GP,M,19,3,2,other,1,1,0,0,1,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
385,GP,F,18,2,2,mother,4,2,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,10,9,10,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
386,GP,F,17,2,4,father,1,3,0,0,1,0,1,1,1,1,4,4,3,1,1,5,0,15,15,15,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
387,GP,M,18,2,2,mother,1,1,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
388,GP,F,18,3,3,mother,1,2,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,10,11,12,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
389,GP,F,18,2,2,other,1,2,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
390,GP,F,18,2,2,mother,2,4,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
391,GP,F,17,3,4,mother,1,3,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,11,13,14,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
392,GP,F,17,3,2,mother,1,2,0,0,1,0,1,1,1,1,4,3,2,2,3,2,0,12,13,15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
393,GP,F,18,3,3,mother,1,4,0,0,1,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
394,GP,F,17,3,2,mother,1,2,0,0,1,0,1,1,1,0,4,3,3,2,3,2,0,14,14,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
395,GP,M,18,4,4,father,1,2,0,0,1,1,1,1,1,0,4,3,3,2,2,2,0,12,12,13,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
396,GP,M,18,3,4,mother,1,2,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,16,16,17,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
397,GP,F,17,2,2,father,1,2,0,0,1,0,1,1,1,1,3,3,1,1,2,4,18,10,12,14,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
398,GP,F,18,2,3,mother,1,3,0,0,1,0,1,1,1,0,4,3,3,1,2,3,0,11,12,14,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
399,GP,F,18,3,2,mother,1,3,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,14,16,17,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
400,GP,M,18,4,3,mother,1,3,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15,14,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
401,GP,M,18,4,3,mother,1,3,0,0,1,0,1,1,1,1,5,4,5,2,3,5,0,14,13,14,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
402,GP,F,17,4,3,mother,1,3,0,0,1,1,1,1,1,1,4,4,3,1,3,4,0,11,12,13,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
403,GP,F,17,2,1,mother,2,2,0,0,1,1,1,1,1,1,4,3,4,2,2,1,10,12,15,15,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
404,GP,F,17,2,1,mother,1,2,0,0,1,1,1,1,1,0,4,3,5,2,4,4,4,12,16,16,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
405,GP,F,19,2,3,other,2,1,1,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10,11,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
406,GP,F,17,3,1,mother,1,1,1,0,1,0,1,1,1,1,4,1,2,1,1,3,6,10,13,13,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
407,GP,F,21,4,4,other,1,3,2,0,0,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
408,GP,M,18,2,2,mother,1,2,0,0,1,1,0,0,1,0,4,4,4,1,3,3,11,9,11,12,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
409,GP,M,18,3,4,other,1,2,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,13,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,GP,F,17,2,2,mother,1,2,0,0,1,1,1,1,1,0,4,3,4,1,3,4,0,13,17,17,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
411,GP,M,17,4,4,mother,1,3,0,0,1,0,1,1,1,0,4,4,2,1,2,4,2,12,15,15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
412,GP,F,18,4,2,mother,1,2,0,0,1,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
413,GP,M,21,1,1,other,2,2,2,0,1,1,1,0,1,1,5,3,3,5,2,4,21,9,10,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
414,GP,F,20,1,1,other,2,3,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,11,15,15,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
415,GP,F,19,4,4,other,1,1,1,0,1,0,1,1,1,1,3,2,5,4,4,5,5,9,10,11,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
416,GP,M,17,3,2,mother,1,2,0,0,1,0,1,1,1,0,4,4,4,1,2,5,10,16,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417,GP,F,18,3,2,father,1,3,0,0,1,0,1,1,1,1,4,3,4,1,2,2,5,14,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
418,GP,M,18,2,3,father,1,1,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,13,14,14,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
419,GP,M,19,2,1,mother,1,1,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,7,11,11,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
420,GP,F,18,2,2,mother,2,2,0,0,1,0,1,1,1,0,4,1,4,1,3,4,10,14,17,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
421,GP,F,20,1,0,mother,2,1,1,1,0,0,1,1,1,1,5,3,1,1,1,5,5,8,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
422,GP,F,18,3,2,mother,1,2,0,0,1,1,0,1,1,1,3,1,2,1,2,1,4,10,13,13,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
423,MS,F,16,1,3,father,2,1,0,0,1,0,1,0,1,1,4,3,3,1,3,5,11,10,11,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
424,MS,F,16,2,2,mother,2,2,0,0,1,1,1,1,1,0,4,4,4,1,1,5,0,12,12,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
425,MS,F,15,1,1,mother,1,1,1,0,1,0,1,1,0,1,4,1,3,1,1,2,6,10,10,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
426,MS,F,15,3,3,mother,2,1,0,0,1,0,1,1,1,0,5,4,4,2,3,5,4,10,10,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
427,MS,F,16,2,3,mother,2,2,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,16,17,17,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
428,MS,F,15,2,1,mother,2,1,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,6,8,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
429,MS,M,16,4,4,mother,1,2,0,0,1,0,1,1,0,0,5,3,2,1,3,2,5,10,11,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
430,MS,M,16,1,2,mother,1,3,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,MS,F,17,3,2,father,1,2,1,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10,10,10,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
432,MS,F,17,1,1,father,1,1,1,0,1,0,0,0,1,0,5,4,4,2,2,5,0,6,6,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
433,MS,F,15,4,4,mother,2,1,0,0,0,0,1,1,1,1,1,5,1,3,5,5,0,13,14,14,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
434,MS,F,16,2,2,mother,2,4,0,0,0,1,0,0,0,1,1,2,1,1,1,1,4,10,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
435,MS,F,15,1,1,father,2,2,0,0,1,0,1,1,1,0,5,4,3,1,2,4,0,10,10,10,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
436,MS,F,15,1,1,mother,2,1,1,0,1,0,1,1,1,1,4,4,3,1,2,2,4,6,7,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
437,MS,F,16,0,2,mother,2,1,0,0,1,1,1,1,0,0,3,2,3,1,2,2,0,12,11,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
438,MS,F,17,2,3,mother,2,1,0,0,1,0,1,1,1,0,5,5,5,1,3,3,2,10,11,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
439,MS,F,15,3,3,father,2,1,0,0,0,0,0,1,1,0,4,1,3,1,1,4,0,14,16,16,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
440,MS,M,16,1,1,mother,2,2,0,0,1,1,1,1,0,1,5,4,5,4,5,3,0,7,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
441,MS,M,17,1,1,mother,1,2,0,0,0,0,0,1,1,0,4,4,3,2,4,5,4,8,9,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
442,MS,M,15,4,1,father,1,2,0,0,1,1,1,1,1,0,5,3,4,1,2,2,0,12,13,14,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
443,MS,M,15,4,1,father,1,2,0,0,1,1,1,1,1,0,5,3,4,1,2,2,7,7,9,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
444,MS,M,16,3,4,mother,3,2,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,9,10,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
445,MS,M,15,1,1,mother,4,2,0,0,1,1,1,1,0,1,5,4,5,2,4,4,8,7,9,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
446,MS,M,15,3,3,father,1,2,0,0,1,1,1,1,1,0,5,3,3,1,1,5,0,11,11,11,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
447,MS,M,17,2,1,mother,3,1,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,8,10,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
448,MS,F,16,4,4,mother,2,3,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,16,16,17,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
449,MS,F,15,1,2,mother,2,1,0,0,0,0,1,1,0,0,5,1,2,1,1,1,3,11,13,13,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
450,MS,F,16,2,3,mother,3,2,0,0,1,0,1,1,1,0,4,5,4,1,2,1,2,15,15,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
451,MS,M,16,1,2,father,2,2,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,10,11,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
452,MS,F,16,2,2,mother,3,2,0,0,1,0,1,1,1,0,4,4,5,1,1,4,4,9,10,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
453,MS,F,16,1,2,mother,1,3,1,0,1,0,1,1,0,0,1,3,2,1,2,4,0,10,8,8,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
454,MS,F,16,1,2,mother,1,3,1,0,1,0,1,1,0,0,1,3,2,1,2,4,3,9,8,8,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
455,MS,F,15,2,1,mother,1,2,0,1,1,0,0,1,1,0,4,4,2,3,3,2,0,9,10,9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
456,MS,F,16,1,1,father,1,2,0,0,1,0,0,1,0,1,5,4,3,2,1,2,0,13,14,15,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
457,MS,M,17,1,2,mother,1,1,0,0,1,1,1,1,1,0,5,5,5,5,5,3,4,10,11,11,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
458,MS,F,16,1,1,father,4,4,0,0,1,0,0,1,1,0,4,3,2,1,1,1,0,13,10,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
459,MS,F,16,1,1,father,4,3,0,1,1,0,1,1,0,0,4,4,3,1,1,5,2,10,9,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
460,MS,F,15,1,1,father,2,2,0,0,1,1,1,1,1,0,4,3,3,1,1,2,1,11,10,11,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
461,MS,F,16,1,1,mother,2,1,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0,13,12,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
462,MS,F,15,1,1,father,3,2,0,0,1,0,1,1,0,0,4,2,1,1,2,2,0,13,14,14,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
463,MS,F,15,2,2,father,1,3,0,1,1,0,1,1,0,0,4,4,3,2,2,5,2,14,11,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,MS,M,16,1,1,father,2,1,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11,11,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
465,MS,F,18,1,2,father,1,2,1,0,1,1,1,1,1,1,3,4,4,2,3,5,9,9,8,8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
466,MS,M,15,3,1,mother,2,1,0,0,1,0,1,1,0,0,3,2,3,1,3,4,0,10,9,11,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
467,MS,F,16,2,2,father,3,2,0,0,1,1,1,1,1,0,5,3,4,1,1,2,1,14,13,14,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
468,MS,M,15,2,2,mother,3,1,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,13,12,13,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
469,MS,M,16,4,4,father,1,2,0,0,1,1,1,1,0,1,4,3,1,1,1,3,0,13,12,13,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
470,MS,F,15,3,3,mother,1,2,0,0,1,0,1,1,1,1,4,5,4,1,1,1,4,13,12,12,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
471,MS,F,16,2,2,mother,2,2,1,0,1,1,0,1,0,0,4,4,4,2,3,5,2,12,11,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
472,MS,F,16,2,2,father,3,1,0,0,1,1,1,1,0,1,4,3,2,1,1,4,0,14,14,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
473,MS,M,16,2,1,mother,2,1,0,0,1,1,1,1,1,0,2,4,3,2,3,4,4,10,8,10,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
474,MS,M,15,1,3,father,3,1,0,0,1,1,1,1,1,0,4,2,4,3,5,3,2,10,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
475,MS,F,15,2,2,mother,2,3,0,0,1,1,1,1,0,0,5,3,2,1,1,4,0,12,13,14,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
476,MS,F,16,2,1,mother,1,1,0,0,1,0,1,1,1,1,5,4,3,1,1,5,2,10,8,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
477,MS,M,15,3,3,father,2,1,0,0,1,1,0,1,1,0,4,3,3,2,4,3,11,12,10,11,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
478,MS,F,16,1,1,father,2,2,3,1,1,0,1,1,0,0,3,4,3,1,1,1,0,7,7,8,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
